site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_vulnerability_P_2,red_opportunity_U_1,red_opportunity_U_2,red_activity_detected_1,red_activity_detected_2,bluebook_Neutral_prob_1,bluebook_Neutral_prob_2,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_3,probs_Pp_normative_1,probs_Pp_normative_2,probs_Pp_normative_3,probs_Pp_normative_inc_1,probs_Pp_normative_inc_2,probs_Pp_normative_inc_3,probs_Ppc_time,probs_Ppc_1,probs_Ppc_2,probs_Ppc_3,probs_Ppc_normative_1,probs_Ppc_normative_2,probs_Ppc_normative_3,probs_Ppc_normative_inc_1,probs_Ppc_normative_inc_2,probs_Ppc_normative_inc_3,probs_Ptpc_time,probs_Ptpc_1,probs_Ptpc_2,probs_Ptpc_3,probs_Ptpc_normative_1,probs_Ptpc_normative_2,probs_Ptpc_normative_3,probs_Ptpc_normative_inc_1,probs_Ptpc_normative_inc_2,probs_Ptpc_normative_inc_3,sigint_time,sigint_location_1,sigint_participant_optimal_location_1,sigint_bayesian_optimal_location_1,blue_action_time,blue_action_1,blue_action_2,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_2,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_2,blue_action_normative_bayesian_expected_utility
PSU,127,Human_Single,Final-Exam-1,3,3,53383.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,5897.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,4384.0,0.1,0.1,0.8,0.06999999999999999,0.06999999999999999,0.86,0.06999999999999999,0.06999999999999999,0.86,13260.0,0.8,0.1,0.1,0.06999999999999998,0.06999999999999999,0.8600000000000001,0.19946091644204852,0.0889487870619946,0.7115902964959568,7737.0,1,1,1,7332.0,Do_Not_Divert,Divert,-1.1542832702608696,Do_Not_Divert,Do_Not_Divert,-0.18577857382608695,Do_Not_Divert,Do_Not_Divert,-0.04407392833644858
PSU,127,Human_Single,Final-Exam-1,3,4,56784.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,7347.0,0.2,0.4,0.4,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,10000.0,0.1,0.2,0.7,0.08000000000000002,0.16000000000000003,0.76,0.08000000000000002,0.16000000000000003,0.76,6084.0,0.1,0.8,0.1,0.04444444444444447,0.5333333333333333,0.42222222222222217,0.11111111111111112,0.11111111111111113,0.7777777777777777,11138.0,2,2,2,7644.0,Do_Not_Divert,Divert,-0.2502628715217391,Do_Not_Divert,Divert,-0.2502628715217391,Do_Not_Divert,Divert,-0.5101203175417299
PSU,127,Human_Single,Final-Exam-1,3,5,44320.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,5912.0,0.2,0.2,0.6,0.2,0.2,0.6,0.2,0.2,0.6,5008.0,0.1,0.1,0.8,0.08000000000000002,0.08000000000000002,0.84,0.08000000000000002,0.08000000000000002,0.84,6052.0,0.495,0.495,0.01,0.08,0.08000000000000002,0.84,0.19946091644204852,0.0889487870619946,0.7115902964959568,5008.0,1,1,1,5866.0,Divert,Divert,-1.3333333333333333,Do_Not_Divert,Do_Not_Divert,-0.8839291066666666,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,127,Human_Single,Final-Exam-1,3,6,47876.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,7815.0,0.2,0.3,0.5,0.2,0.3,0.5,0.2,0.3,0.5,9407.0,0.2,0.1,0.7,0.08000000000000002,0.12,0.8,0.08000000000000002,0.12,0.8,8876.0,0.6,0.1,0.3,0.08,0.12,0.8,0.35922330097087385,0.08009708737864078,0.5606796116504853,6006.0,1,1,2,6022.0,Do_Not_Divert,Divert,-1.4086335508085104,Divert,Do_Not_Divert,-0.4904062903829787,Do_Not_Divert,Do_Not_Divert,-0.22576956735379644
PSU,127,Human_Single,Final-Exam-1,3,7,55755.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,7410.0,0.4,0.2,0.4,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,10920.0,0.2,0.1,0.7,0.16000000000000003,0.08000000000000002,0.76,0.16000000000000003,0.08000000000000002,0.76,9859.0,0.8,0.1,0.1,0.16,0.08000000000000002,0.76,0.35922330097087385,0.08009708737864078,0.5606796116504853,5569.0,1,1,1,7909.0,Divert,Do_Not_Divert,-0.2266731573913043,Divert,Do_Not_Divert,-0.2266731573913043,Do_Not_Divert,Do_Not_Divert,-0.5066620662820097
PSU,127,Human_Single,Final-Exam-1,3,8,57985.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,8330.0,0.4,0.1,0.5,0.4,0.1,0.5,0.4,0.1,0.5,10202.0,0.3,0.1,0.6,0.27999999999999997,0.06999999999999999,0.65,0.27999999999999997,0.06999999999999999,0.65,8487.0,0.2,0.5,0.3,0.27999999999999997,0.06999999999999998,0.65,0.2668463611859838,0.19946091644204852,0.5336927223719676,6833.0,2,1,1,9765.0,Do_Not_Divert,Divert,-0.9712158100000001,Do_Not_Divert,Do_Not_Divert,-0.7486527824444446,Divert,Do_Not_Divert,-0.7729103964455325
PSU,127,Human_Single,Final-Exam-1,3,9,74397.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,6333.0,0.3,0.1,0.6,0.3,0.1,0.6,0.3,0.1,0.6,11076.0,0.1,0.1,0.8,0.12,0.04000000000000001,0.84,0.12,0.04000000000000001,0.84,10063.0,0.6,0.1,0.3,0.11999999999999997,0.04000000000000001,0.8400000000000001,0.19946091644204852,0.0889487870619946,0.7115902964959568,8128.0,1,1,1,27814.0,Do_Not_Divert,Divert,-2.2954417686382977,Divert,Do_Not_Divert,-0.4811994874893617,Do_Not_Divert,Do_Not_Divert,-0.31587701506109317
PSU,127,Human_Single,Final-Exam-1,3,10,65301.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,9282.0,0.4,0.4,0.2,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,6755.0,0.2,0.2,0.6,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.27999999999999997,0.27999999999999997,0.44000000000000006,16504.0,0.1,0.8,0.1,0.27999999999999997,0.2799999999999999,0.44000000000000017,0.16019417475728157,0.35922330097087385,0.48058252427184456,6287.0,2,1,1,9688.0,Do_Not_Divert,Divert,-0.2642315664347825,Do_Not_Divert,Divert,-0.2642315664347825,Do_Not_Divert,Divert,-1.25258013725
PSU,128,Human_Single,Final-Exam-1,3,1,139152.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,30888.0,0.15,0.15,0.7,0.1,0.1,0.8,0.1,0.1,0.8,16973.0,0.45,0.45,0.1,0.1,0.1,0.8,0.15,0.15,0.7,23619.0,0.1,0.6,0.3,0.09999999999999999,0.1,0.8,0.5582104728012202,0.36146415861718356,0.08032536858159633,21528.0,1,1,1,12433.0,Do_Not_Divert,Divert,-0.45370948136170214,Do_Not_Divert,Do_Not_Divert,-0.17068468553191493,Do_Not_Divert,Do_Not_Divert,-0.08274916000000003
PSU,128,Human_Single,Final-Exam-1,3,2,90745.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,24867.0,0.25,0.35,0.4,0.3,0.3,0.4,0.3,0.3,0.4,10811.0,0.3,0.4,0.3,0.12,0.12,0.76,0.1,0.13999999999999999,0.76,16037.0,0.30000000000000004,0.35000000000000003,0.35000000000000003,0.12,0.11999999999999997,0.76,0.24636174636174632,0.5072765072765073,0.24636174636174635,11887.0,2,2,1,13790.0,Divert,Divert,-1.5083798882681565,Do_Not_Divert,Divert,-1.0282235538994413,Do_Not_Divert,Do_Not_Divert,-0.4332993872142856
PSU,128,Human_Single,Final-Exam-1,3,3,72260.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,15397.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,11357.0,0.55,0.35,0.1,0.06999999999999999,0.06999999999999999,0.86,0.06999999999999999,0.06999999999999999,0.86,15849.0,0.25,0.2,0.55,0.06999999999999998,0.06999999999999999,0.8600000000000001,0.6536775450560157,0.26936190940087673,0.0769605455431075,4243.0,1,1,1,7566.0,Do_Not_Divert,Divert,-0.8894563183157893,Do_Not_Divert,Do_Not_Divert,-0.11821168105263156,Do_Not_Divert,Do_Not_Divert,-0.04407392833644858
PSU,128,Human_Single,Final-Exam-1,3,4,97235.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,19515.0,0.2,0.4,0.4,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,9656.0,0.4,0.4,0.2,0.08000000000000002,0.16000000000000003,0.76,0.08000000000000002,0.16000000000000003,0.76,20826.0,0.5,0.25,0.25,0.08,0.16000000000000003,0.76,0.5072765072765073,0.32848232848232845,0.1642411642411643,7691.0,1,1,2,22136.0,Divert,Do_Not_Divert,-1.0899233157142856,Divert,Do_Not_Divert,-1.0899233157142856,Do_Not_Divert,Do_Not_Divert,-0.6441142351701784
PSU,128,Human_Single,Final-Exam-1,3,5,60325.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,8642.0,0.2,0.2,0.6,0.2,0.2,0.6,0.2,0.2,0.6,10078.0,0.35,0.35,0.3,0.08000000000000002,0.08000000000000002,0.84,0.08000000000000002,0.08000000000000002,0.84,12184.0,0.4,0.2,0.4,0.08000000000000002,0.08,0.84,0.2939925571504518,0.45401382243487504,0.2519936204146731,5272.0,2,1,1,8424.0,Divert,Do_Not_Divert,-0.8282316876521739,Do_Not_Divert,Do_Not_Divert,-0.6289311826086956,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,128,Human_Single,Final-Exam-1,3,6,71900.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,16333.0,0.4,0.3,0.3,0.2,0.3,0.5,0.2,0.3,0.5,14040.0,0.4,0.35,0.25,0.08000000000000002,0.12,0.8,0.16000000000000003,0.12,0.72,15148.0,0.198,0.792,0.01,0.050000000000000024,0.44999999999999984,0.5000000000000001,0.1951219512195123,0.6829268292682925,0.12195121951219523,4244.0,2,1,2,9313.0,Do_Not_Divert,Divert,-0.2754951973333333,Do_Not_Divert,Divert,-0.2754951973333333,Do_Not_Divert,Divert,-0.5847554746393864
PSU,128,Human_Single,Final-Exam-1,3,7,74163.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,11108.0,0.4,0.25,0.35,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,9828.0,0.4,0.35,0.25,0.16000000000000003,0.08000000000000002,0.76,0.16000000000000003,0.1,0.74,14383.0,0.1,0.7,0.2,0.16,0.08000000000000002,0.76,0.5072765072765073,0.2874220374220373,0.20530145530145538,11513.0,1,1,1,10234.0,Do_Not_Divert,Do_Not_Divert,-0.392557783483871,Do_Not_Divert,Do_Not_Divert,-0.392557783483871,Do_Not_Divert,Do_Not_Divert,-0.5066620662820097
PSU,128,Human_Single,Final-Exam-1,3,8,76924.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,10998.0,0.6,0.1,0.3,0.4,0.1,0.5,0.4,0.1,0.5,11965.0,0.7,0.25,0.05,0.27999999999999997,0.06999999999999999,0.65,0.42,0.06999999999999999,0.51,13650.0,0.7,0.05,0.25,0.27999999999999997,0.06999999999999998,0.65,0.6161559888579387,0.33983286908078,0.04401114206128143,14274.0,2,1,1,7754.0,Divert,Do_Not_Divert,-0.32252694074611404,Divert,Do_Not_Divert,-0.32252694074611404,Divert,Do_Not_Divert,-0.7729103964455325
PSU,128,Human_Single,Final-Exam-1,3,9,70699.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,18314.0,0.3,0.1,0.6,0.3,0.1,0.6,0.3,0.1,0.6,9859.0,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.12,0.04000000000000001,0.84,0.12,0.04000000000000001,0.84,9594.0,0.2,0.2,0.6,0.11999999999999997,0.04000000000000001,0.8400000000000001,0.4540138224348751,0.25199362041467305,0.2939925571504518,12262.0,1,1,1,4914.0,Do_Not_Divert,Divert,-1.221517056333333,Do_Not_Divert,Do_Not_Divert,-0.606215049,Do_Not_Divert,Do_Not_Divert,-0.31587701506109317
PSU,128,Human_Single,Final-Exam-1,3,10,52853.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,12199.0,0.4,0.4,0.2,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,13197.0,0.594,0.396,0.01,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.27999999999999997,0.27999999999999997,0.44000000000000006,11747.0,0.25,0.3,0.45,0.2799999999999999,0.27999999999999997,0.44000000000000017,0.6914885496183206,0.29851145038167937,0.01,3541.0,1,1,1,4150.0,Divert,Divert,-1.5675675675675675,Do_Not_Divert,Divert,-1.1643936322162163,Do_Not_Divert,Divert,-1.2525801372499998
PSU,129,Human_Single,Final-Exam-1,3,1,104957.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,26816.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,19812.0,0.5,0.45,0.05,0.1,0.1,0.8,0.1,0.1,0.8,14554.0,0.45,0.45,0.1,0.09999999999999999,0.1,0.8,0.5714285714285714,0.3857142857142857,0.04285714285714293,8393.0,1,1,1,4010.0,Do_Not_Divert,Do_Not_Divert,-0.282488511724138,Do_Not_Divert,Do_Not_Divert,-0.282488511724138,Do_Not_Divert,Do_Not_Divert,-0.08274916000000003
PSU,129,Human_Single,Final-Exam-1,3,2,67096.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,13182.0,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.4,10452.0,0.35,0.35,0.3,0.12,0.12,0.76,0.12,0.12,0.76,15912.0,0.4,0.4,0.2,0.12,0.11999999999999997,0.76,0.3134328358208955,0.41791044776119396,0.26865671641791056,5382.0,2,1,1,4758.0,Divert,Divert,-1.4285714285714284,Do_Not_Divert,Divert,-1.1102711805714285,Do_Not_Divert,Do_Not_Divert,-0.4332993872142856
PSU,129,Human_Single,Final-Exam-1,3,3,69373.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,12636.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,13026.0,0.4,0.4,0.2,0.06999999999999999,0.06999999999999999,0.86,0.06999999999999999,0.06999999999999999,0.86,13384.0,0.4,0.4,0.2,0.06999999999999999,0.06999999999999998,0.8600000000000001,0.3529411764705882,0.4705882352941177,0.17647058823529416,9188.0,2,1,1,3448.0,Do_Not_Divert,Do_Not_Divert,-0.19248613599999997,Do_Not_Divert,Do_Not_Divert,-0.19248613599999997,Do_Not_Divert,Do_Not_Divert,-0.044073928336448576
PSU,129,Human_Single,Final-Exam-1,3,4,70013.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,11918.0,0.2,0.4,0.4,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,13088.0,0.3,0.4,0.3,0.08000000000000002,0.16000000000000003,0.76,0.08000000000000002,0.16000000000000003,0.76,21294.0,0.396,0.594,0.01,0.04444444444444447,0.5333333333333333,0.42222222222222217,0.16666666666666666,0.6666666666666666,0.16666666666666674,3011.0,2,2,2,5538.0,Do_Not_Divert,Divert,-0.8446509663157896,Do_Not_Divert,Divert,-0.8446509663157896,Do_Not_Divert,Divert,-0.5101203175417299
PSU,129,Human_Single,Final-Exam-1,3,5,64382.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,8783.0,0.2,0.2,0.6,0.2,0.2,0.6,0.2,0.2,0.6,10717.0,0.3,0.3,0.4,0.08000000000000002,0.08000000000000002,0.84,0.08000000000000002,0.08000000000000002,0.84,10842.0,0.35,0.35,0.3,0.08,0.08000000000000002,0.84,0.36363636363636365,0.27272727272727276,0.36363636363636354,5944.0,1,1,1,2621.0,Do_Not_Divert,Do_Not_Divert,-0.6875004162962962,Do_Not_Divert,Do_Not_Divert,-0.6875004162962962,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,129,Human_Single,Final-Exam-1,3,6,53804.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,10280.0,0.2,0.3,0.5,0.2,0.3,0.5,0.2,0.3,0.5,8315.0,0.30000000000000004,0.35000000000000003,0.35000000000000003,0.08000000000000002,0.12,0.8,0.08000000000000002,0.12,0.8,17222.0,0.35,0.45,0.2,0.050000000000000024,0.44999999999999984,0.5000000000000001,0.1764705882352941,0.6176470588235293,0.20588235294117663,2559.0,2,2,2,2933.0,Do_Not_Divert,Divert,-0.8322722079762612,Do_Not_Divert,Do_Not_Divert,-0.7087472685341246,Do_Not_Divert,Divert,-0.5847554746393864
PSU,129,Human_Single,Final-Exam-1,3,7,59218.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,10514.0,0.4,0.2,0.4,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,10187.0,0.4,0.3,0.3,0.16000000000000003,0.08000000000000002,0.76,0.16000000000000003,0.08000000000000002,0.76,16302.0,0.5,0.3,0.2,0.16,0.08000000000000002,0.76,0.4705882352941177,0.2647058823529411,0.2647058823529411,3182.0,1,1,1,5055.0,Divert,Do_Not_Divert,-0.6635821011764707,Divert,Do_Not_Divert,-0.6635821011764707,Do_Not_Divert,Do_Not_Divert,-0.5066620662820097
PSU,129,Human_Single,Final-Exam-1,3,8,61823.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,9766.0,0.4,0.1,0.5,0.4,0.1,0.5,0.4,0.1,0.5,12933.0,0.55,0.4,0.05,0.27999999999999997,0.06999999999999999,0.65,0.27999999999999997,0.06999999999999999,0.65,12870.0,0.6435,0.3465,0.01,0.6999999999999998,0.029166666666666678,0.2708333333333335,0.7857142857142857,0.1904761904761905,0.023809523809523836,1872.0,1,1,1,6833.0,Divert,Do_Not_Divert,-0.5718848744724918,Divert,Do_Not_Divert,-0.5718848744724918,Divert,Do_Not_Divert,-0.3129450858987667
PSU,129,Human_Single,Final-Exam-1,3,9,47127.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,7300.0,0.3,0.1,0.6,0.3,0.1,0.6,0.3,0.1,0.6,10530.0,0.35,0.25,0.4,0.12,0.04000000000000001,0.84,0.12,0.04000000000000001,0.84,12199.0,0.4,0.3,0.3,0.11999999999999997,0.04000000000000001,0.8400000000000001,0.417910447761194,0.22388059701492538,0.35820895522388063,2496.0,1,1,1,4524.0,Do_Not_Divert,Do_Not_Divert,-1.0086619167272728,Divert,Do_Not_Divert,-0.949402081909091,Do_Not_Divert,Do_Not_Divert,-0.31587701506109317
PSU,129,Human_Single,Final-Exam-1,3,10,78047.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,12855.0,0.4,0.4,0.2,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,18252.0,0.4455,0.5445,0.01,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.27999999999999997,0.27999999999999997,0.44000000000000006,15802.0,0.495,0.495,0.01,0.27999999999999997,0.2799999999999999,0.44000000000000017,0.37647887323943663,0.6135211267605635,0.01,3666.0,2,2,1,3978.0,Divert,Divert,-1.3333333333333333,Divert,Divert,-1.3333333333333333,Do_Not_Divert,Divert,-1.25258013725
PSU,130,Human_Single,Final-Exam-1,3,1,160992.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,23463.0,0.32,0.1,0.58,0.1,0.1,0.8,0.1,0.1,0.8,45240.0,0.594,0.396,0.01,0.1,0.1,0.8,0.32,0.1,0.58,20467.0,0.594,0.396,0.01,0.06666666666666668,0.39999999999999986,0.5333333333333334,0.2997247706422018,0.6902752293577982,0.01,10842.0,2,1,1,5288.0,Divert,Do_Not_Divert,-0.5785406206315791,Do_Not_Divert,Do_Not_Divert,-0.36588563684210534,Do_Not_Divert,Do_Not_Divert,-0.12236193123287674
PSU,130,Human_Single,Final-Exam-1,3,2,114489.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,14742.0,0.198,0.792,0.01,0.3,0.3,0.4,0.3,0.3,0.4,20561.0,0.396,0.594,0.01,0.12,0.12,0.76,0.08000000000000002,0.32000000000000006,0.5999999999999999,40108.0,0.396,0.594,0.01,0.12,0.11999999999999997,0.76,0.2637591240875913,0.7262408759124087,0.01,9360.0,2,2,1,5553.0,Divert,Divert,-1.3157894736842106,Do_Not_Divert,Divert,-0.8180945541052632,Do_Not_Divert,Do_Not_Divert,-0.4332993872142856
PSU,130,Human_Single,Final-Exam-1,3,3,76939.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,10983.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,16770.0,0.4,0.5,0.1,0.06999999999999999,0.06999999999999999,0.86,0.06999999999999999,0.06999999999999999,0.86,9656.0,0.4,0.4,0.2,0.06999999999999999,0.06999999999999998,0.8600000000000001,0.28212560386473434,0.647342995169082,0.07053140096618371,6381.0,2,2,1,13370.0,Do_Not_Divert,Do_Not_Divert,-0.19248613599999997,Do_Not_Divert,Do_Not_Divert,-0.19248613599999997,Do_Not_Divert,Do_Not_Divert,-0.044073928336448576
PSU,130,Human_Single,Final-Exam-1,3,4,99435.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,20108.0,0.2,0.6,0.2,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,30748.0,0.3,0.4,0.3,0.08000000000000002,0.16000000000000003,0.76,0.08000000000000002,0.24,0.6799999999999999,6614.0,0.30000000000000004,0.6000000000000001,0.10000000000000002,0.04444444444444447,0.5333333333333333,0.42222222222222217,0.15137614678899083,0.6972477064220184,0.1513761467889908,6302.0,2,2,2,4368.0,Do_Not_Divert,Divert,-0.7090866473170732,Do_Not_Divert,Divert,-0.7090866473170732,Do_Not_Divert,Divert,-0.5101203175417299
PSU,130,Human_Single,Final-Exam-1,3,5,65863.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,11404.0,0.2,0.2,0.6,0.2,0.2,0.6,0.2,0.2,0.6,9157.0,0.45,0.45,0.1,0.08000000000000002,0.08000000000000002,0.84,0.08000000000000002,0.08000000000000002,0.84,7238.0,0.495,0.495,0.01,0.08000000000000002,0.08,0.84,0.3270283723245396,0.600298656047785,0.0726729716276755,12792.0,2,1,1,3838.0,Do_Not_Divert,Do_Not_Divert,-0.8839291066666666,Do_Not_Divert,Do_Not_Divert,-0.8839291066666666,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,130,Human_Single,Final-Exam-1,3,6,53805.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,6224.0,0.2,0.3,0.5,0.2,0.3,0.5,0.2,0.3,0.5,16490.0,0.30000000000000004,0.6000000000000001,0.10000000000000002,0.08000000000000002,0.12,0.8,0.08000000000000002,0.12,0.8,7504.0,0.30000000000000004,0.6000000000000001,0.10000000000000002,0.08,0.12,0.8,0.4403066812705366,0.47973713033954,0.07995618838992335,2823.0,1,2,2,3728.0,Do_Not_Divert,Divert,-0.6027413381463413,Do_Not_Divert,Divert,-0.6027413381463413,Do_Not_Divert,Do_Not_Divert,-0.22576956735379644
PSU,130,Human_Single,Final-Exam-1,3,7,86049.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,8767.0,0.5,0.2,0.3,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,42495.0,0.6,0.2,0.2,0.16000000000000003,0.08000000000000002,0.76,0.2,0.08000000000000002,0.72,13947.0,0.396,0.594,0.01,0.11428571428571434,0.3428571428571428,0.5428571428571429,0.40243902439024387,0.46341463414634143,0.13414634146341475,3978.0,2,1,1,4087.0,Divert,Do_Not_Divert,-0.9917203768421052,Do_Not_Divert,Do_Not_Divert,-0.8765669553684212,Do_Not_Divert,Do_Not_Divert,-0.38530928130501285
PSU,130,Human_Single,Final-Exam-1,3,8,65739.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,5507.0,0.4,0.1,0.5,0.4,0.1,0.5,0.4,0.1,0.5,17955.0,0.594,0.396,0.01,0.27999999999999997,0.06999999999999999,0.65,0.27999999999999997,0.06999999999999999,0.65,13494.0,0.7000000000000001,0.20000000000000004,0.10000000000000002,0.27999999999999997,0.06999999999999998,0.65,0.4451950718685832,0.5448049281314168,0.01,10593.0,2,1,1,7300.0,Divert,Do_Not_Divert,-0.4011092921860465,Divert,Do_Not_Divert,-0.4011092921860465,Divert,Do_Not_Divert,-0.7729103964455325
PSU,130,Human_Single,Final-Exam-1,3,9,60731.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,11919.0,0.3,0.1,0.6,0.3,0.1,0.6,0.3,0.1,0.6,11653.0,0.5,0.4,0.1,0.12,0.04000000000000001,0.84,0.12,0.04000000000000001,0.84,12199.0,0.5,0.3,0.2,0.12,0.04,0.84,0.3747433264887064,0.5503080082135523,0.07494866529774136,5070.0,2,1,1,9844.0,Divert,Do_Not_Divert,-0.8190919922352942,Divert,Do_Not_Divert,-0.8190919922352942,Do_Not_Divert,Do_Not_Divert,-0.3158770150610932
PSU,130,Human_Single,Final-Exam-1,3,10,63242.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,19281.0,0.396,0.594,0.01,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,9033.0,0.396,0.594,0.01,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.27999999999999997,0.42,0.30000000000000004,10000.0,0.396,0.594,0.01,0.2799999999999999,0.27999999999999997,0.44000000000000017,0.5448049281314168,0.4451950718685832,0.01,3775.0,1,2,1,3712.0,Divert,Divert,-1.3157894736842106,Do_Not_Divert,Divert,-0.979926748631579,Do_Not_Divert,Divert,-1.2525801372499998
PSU,131,Human_Single,Final-Exam-1,3,1,258913.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,21497.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,24991.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,121430.0,0.01,0.594,0.396,0.06666666666666668,0.39999999999999986,0.5333333333333334,0.09302325581395349,0.16279069767441856,0.7441860465116279,31122.0,2,1,1,31481.0,Do_Not_Divert,Divert,-0.4,Do_Not_Divert,Do_Not_Divert,-0.14884076880000005,Do_Not_Divert,Do_Not_Divert,-0.12236193123287674
PSU,131,Human_Single,Final-Exam-1,3,2,263734.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,21200.0,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.4,23837.0,0.12,0.12,0.76,0.12,0.12,0.76,0.12,0.12,0.76,70434.0,0.8,0.12,0.08,0.11999999999999997,0.12,0.76,0.1983717235901509,0.10931294678316121,0.692315329626688,98763.0,1,1,1,23385.0,Do_Not_Divert,Do_Not_Divert,-1.1498943279823008,Divert,Do_Not_Divert,-0.2918100481946902,Do_Not_Divert,Do_Not_Divert,-0.4332993872142857
